"STATION","NAME","DATE","TAVG","TMAX","TMIN","TOBS"
"USC00301309","CENTERPORT, NY US","2015-03-07",,"25","12","17"
"USC00301309","CENTERPORT, NY US","2015-03-08",,"37","17","35"
"USC00301309","CENTERPORT, NY US","2015-03-09",,"49","34","40"
"USC00301309","CENTERPORT, NY US","2015-03-10",,"53","33","36"
"USC00301309","CENTERPORT, NY US","2015-03-11",,"52","36","43"
"USC00301309","CENTERPORT, NY US","2015-03-12",,"58","39","39"
"USC00301309","CENTERPORT, NY US","2015-03-13",,"44","27","27"
"USC00301309","CENTERPORT, NY US","2015-03-14",,"42","26","40"
"USC00301309","CENTERPORT, NY US","2015-03-15",,"48","40","40"
"USC00301309","CENTERPORT, NY US","2015-03-16",,"43","31","31"
"USC00301309","CENTERPORT, NY US","2015-03-17",,"48","31","42"
"USC00301309","CENTERPORT, NY US","2015-03-18",,"53","27","27"
"USC00301309","CENTERPORT, NY US","2015-03-19",,"36","25","25"
"USC00301309","CENTERPORT, NY US","2015-03-20",,"39","24","29"
"USC00301309","CENTERPORT, NY US","2015-03-21",,"35","27","27"
"USC00301309","CENTERPORT, NY US","2015-03-22",,"45","27","32"
"USC00301309","CENTERPORT, NY US","2015-03-23",,"42","21","21"
"USC00301309","CENTERPORT, NY US","2015-03-24",,"35","21","23"
"USC00301309","CENTERPORT, NY US","2015-03-25",,"42","23","30"
"USC00301309","CENTERPORT, NY US","2015-03-26",,"48","30","40"
"USC00301309","CENTERPORT, NY US","2015-03-27",,"58","38","38"
"USC00301309","CENTERPORT, NY US","2015-03-28",,"44","34","34"
"USC00301309","CENTERPORT, NY US","2015-03-29",,"34","24","24"
"USC00301309","CENTERPORT, NY US","2015-03-30",,"45","24","36"
"USC00301309","CENTERPORT, NY US","2015-03-31",,"53","32","37"
"USC00301309","CENTERPORT, NY US","2015-04-01",,"47","32","32"
"USC00301309","CENTERPORT, NY US","2015-04-02",,"50","32","36"
"USC00301309","CENTERPORT, NY US","2015-04-03",,"58","36","49"
"USC00301309","CENTERPORT, NY US","2015-04-04",,"59","49","50"
"USC00301309","CENTERPORT, NY US","2015-04-05",,"52","35","36"
"USC00301309","CENTERPORT, NY US","2015-04-06",,"60","36","36"
"USC00301309","CENTERPORT, NY US","2015-04-07",,"62","36","49"
"USC00301309","CENTERPORT, NY US","2015-04-08",,"49","39","39"
"USC00301309","CENTERPORT, NY US","2015-04-09",,"43","35","35"
"USC00301309","CENTERPORT, NY US","2015-04-10",,"42","35","40"
"USC00301309","CENTERPORT, NY US","2015-04-11",,"54","40","50"
"USC00301309","CENTERPORT, NY US","2015-04-12",,"56","39","40"
"USC00301309","CENTERPORT, NY US","2015-04-13",,"66","40","45"
"USC00301309","CENTERPORT, NY US","2015-04-14",,"66","45","56"
"USC00301309","CENTERPORT, NY US","2015-04-15",,"65","48","49"
"USC00301309","CENTERPORT, NY US","2015-04-16",,"67","44","45"
"USC00301309","CENTERPORT, NY US","2015-04-17",,"64","45","52"
"USC00301309","CENTERPORT, NY US","2015-04-18",,"71","52","52"
"USC00301309","CENTERPORT, NY US","2015-04-19",,"79","47","48"
"USC00301309","CENTERPORT, NY US","2015-04-20",,"60","44","49"
"USC00301309","CENTERPORT, NY US","2015-04-21",,"56","49","53"
"USC00301309","CENTERPORT, NY US","2015-04-22",,"66","47","50"
"USC00301309","CENTERPORT, NY US","2015-04-23",,"65","39","40"
"USC00301309","CENTERPORT, NY US","2015-04-24",,"48","37","37"
"USC00301309","CENTERPORT, NY US","2015-04-25",,"46","35","36"
"USC00301309","CENTERPORT, NY US","2015-04-26",,"60","36","40"
"USC00301309","CENTERPORT, NY US","2015-04-27",,"61","40","47"
"USC00301309","CENTERPORT, NY US","2015-04-28",,"60","47","48"
"USC00301309","CENTERPORT, NY US","2015-04-29",,"66","48","54"
"USC00301309","CENTERPORT, NY US","2015-04-30",,"76","43","44"
"USC00301309","CENTERPORT, NY US","2015-05-01",,"66","44","46"
"USC00301309","CENTERPORT, NY US","2015-05-02",,"60","41","41"
"USC00301309","CENTERPORT, NY US","2015-05-03",,"66","41","44"
"USC00301309","CENTERPORT, NY US","2015-05-04",,"75","44","49"
"USC00301309","CENTERPORT, NY US","2015-05-05",,"79","49","60"
"USC00301309","CENTERPORT, NY US","2015-05-06",,"83","57","59"
"USC00301309","CENTERPORT, NY US","2015-05-07",,"69","51","53"
"USC00301309","CENTERPORT, NY US","2015-05-08",,"80","53","54"
"USC00301309","CENTERPORT, NY US","2015-05-09",,"81","54","56"
"USC00301309","CENTERPORT, NY US","2015-05-10",,"64","56","59"
"USC00301309","CENTERPORT, NY US","2015-05-11",,"80","59","67"
"USC00301309","CENTERPORT, NY US","2015-05-12",,"80","64","65"
"USC00301309","CENTERPORT, NY US","2015-05-13",,"85","53","53"
"USC00301309","CENTERPORT, NY US","2015-05-14",,"68","46","47"
"USC00301309","CENTERPORT, NY US","2015-05-15",,"72","47","49"
"USC00301309","CENTERPORT, NY US","2015-05-16",,"74","49","57"
"USC00301309","CENTERPORT, NY US","2015-05-17",,"84","57","63"
"USC00301309","CENTERPORT, NY US","2015-05-18",,"70","55","55"
"USC00301309","CENTERPORT, NY US","2015-05-19",,"80","53","53"
"USC00301309","CENTERPORT, NY US","2015-05-20",,"64","50","50"
"USC00301309","CENTERPORT, NY US","2015-05-21",,"61","48","50"
"USC00301309","CENTERPORT, NY US","2015-05-22",,"66","50","53"
"USC00301309","CENTERPORT, NY US","2015-05-23",,"71","47","47"
"USC00301309","CENTERPORT, NY US","2015-05-24",,"70","47","51"
"USC00301309","CENTERPORT, NY US","2015-05-25",,"76","51","59"
"USC00301309","CENTERPORT, NY US","2015-05-26",,"81","59","61"
"USC00301309","CENTERPORT, NY US","2015-05-27",,"79","61","63"
"USC00301309","CENTERPORT, NY US","2015-05-28",,"76","62","63"
"USC00301309","CENTERPORT, NY US","2015-05-29",,"81","59","59"
"USC00301309","CENTERPORT, NY US","2015-05-30",,"85","59","65"
"USC00301309","CENTERPORT, NY US","2015-05-31",,"81","65","66"
"USC00301309","CENTERPORT, NY US","2015-06-01",,"83","54","54"
"USC00301309","CENTERPORT, NY US","2015-06-02",,"54","48","48"
"USC00301309","CENTERPORT, NY US","2015-06-03",,"52","48","51"
"USC00301309","CENTERPORT, NY US","2015-06-04",,"73","50","50"
"USC00301309","CENTERPORT, NY US","2015-06-05",,"68","50","54"
"USC00301309","CENTERPORT, NY US","2015-06-06",,"72","54","57"
"USC00301309","CENTERPORT, NY US","2015-06-07",,"75","50","51"
"USC00301309","CENTERPORT, NY US","2015-06-08",,"73","51","61"
"USC00301309","CENTERPORT, NY US","2015-06-09",,"74","61","65"
"USC00301309","CENTERPORT, NY US","2015-06-10",,"82","62","63"
"USC00301309","CENTERPORT, NY US","2015-06-11",,"82","63","67"
"USC00301309","CENTERPORT, NY US","2015-06-12",,"89","67","68"
"USC00301309","CENTERPORT, NY US","2015-06-13",,"86","68","74"
"USC00301309","CENTERPORT, NY US","2015-06-14",,"87","63","65"
"USC00301309","CENTERPORT, NY US","2015-06-15",,"87","63","65"
"USC00301309","CENTERPORT, NY US","2015-06-16",,"75","60","62"
"USC00301309","CENTERPORT, NY US","2015-06-17",,"77","61","65"
"USC00301309","CENTERPORT, NY US","2015-06-18",,"77","59","60"
"USC00301309","CENTERPORT, NY US","2015-06-19",,"80","60","65"
"USC00301309","CENTERPORT, NY US","2015-06-20",,"84","63","64"
"USC00301309","CENTERPORT, NY US","2015-06-21",,"71","64","70"
"USC00301309","CENTERPORT, NY US","2015-06-22",,"88","68","68"
"USC00301309","CENTERPORT, NY US","2015-06-23",,"89","68","73"
"USC00301309","CENTERPORT, NY US","2015-06-24",,"86","64","64"
"USC00301309","CENTERPORT, NY US","2015-06-25",,"84","60","61"
"USC00301309","CENTERPORT, NY US","2015-06-26",,"83","61","68"
"USC00301309","CENTERPORT, NY US","2015-06-27",,"84","58","62"
"USC00301309","CENTERPORT, NY US","2015-06-28",,"68","60","60"
"USC00301309","CENTERPORT, NY US","2015-06-29",,"68","59","60"
"USC00301309","CENTERPORT, NY US","2015-06-30",,"74","60","66"
"USC00301309","CENTERPORT, NY US","2015-07-01",,"80","66","68"
"USC00301309","CENTERPORT, NY US","2015-07-02",,"79","64","65"
"USC00301309","CENTERPORT, NY US","2015-07-03",,"79","61","61"
"USC00301309","CENTERPORT, NY US","2015-07-04",,"79","61","65"
"USC00301309","CENTERPORT, NY US","2015-07-05",,"78","62","64"
"USC00301309","CENTERPORT, NY US","2015-07-06",,"86","64","66"
"USC00301309","CENTERPORT, NY US","2015-07-07",,"80","66","73"
"USC00301309","CENTERPORT, NY US","2015-07-08",,"83","73","75"
"USC00301309","CENTERPORT, NY US","2015-07-09",,"88","66","68"
"USC00301309","CENTERPORT, NY US","2015-07-10",,"74","67","68"
"USC00301309","CENTERPORT, NY US","2015-07-11",,"80","64","65"
"USC00301309","CENTERPORT, NY US","2015-07-12",,"88","65","68"
"USC00301309","CENTERPORT, NY US","2015-07-13",,"88","68","70"
"USC00301309","CENTERPORT, NY US","2015-07-14",,"86","67","70"
"USC00301309","CENTERPORT, NY US","2015-07-15",,"76","70","72"
"USC00301309","CENTERPORT, NY US","2015-07-16",,"78","62","62"
"USC00301309","CENTERPORT, NY US","2015-07-17",,"80","60","61"
"USC00301309","CENTERPORT, NY US","2015-07-18",,"79","61","70"
"USC00301309","CENTERPORT, NY US","2015-07-19",,"82","69","72"
"USC00301309","CENTERPORT, NY US","2015-07-20",,"93","72","78"
"USC00301309","CENTERPORT, NY US","2015-07-21",,"93","73","74"
"USC00301309","CENTERPORT, NY US","2015-07-22",,"89","65","65"
"USC00301309","CENTERPORT, NY US","2015-07-23",,"83","62","63"
"USC00301309","CENTERPORT, NY US","2015-07-24",,"85","63","64"
"USC00301309","CENTERPORT, NY US","2015-07-25",,"85","64","65"
"USC00301309","CENTERPORT, NY US","2015-07-26",,"85","65","70"
"USC00301309","CENTERPORT, NY US","2015-07-27",,"82","65","69"
"USC00301309","CENTERPORT, NY US","2015-07-28",,"84","69","71"
"USC00301309","CENTERPORT, NY US","2015-07-29",,"93","71","73"
"USC00301309","CENTERPORT, NY US","2015-07-30",,"91","73","74"
"USC00301309","CENTERPORT, NY US","2015-07-31",,"81","67","67"
"USC00301309","CENTERPORT, NY US","2015-08-01",,"89","67","72"
"USC00301309","CENTERPORT, NY US","2015-08-02",,"88","66","66"
"USC00301309","CENTERPORT, NY US","2015-08-03",,"86","66","71"
"USC00301309","CENTERPORT, NY US","2015-08-04",,"88","66","66"
"USC00301309","CENTERPORT, NY US","2015-08-05",,"88","65","65"
"USC00301309","CENTERPORT, NY US","2015-08-06",,"88","61","62"
"USC00301309","CENTERPORT, NY US","2015-08-07",,"80","62","64"
"USC00301309","CENTERPORT, NY US","2015-08-08",,"83","62","63"
"USC00301309","CENTERPORT, NY US","2015-08-09",,"82","62","63"
"USC00301309","CENTERPORT, NY US","2015-08-10",,"85","62","65"
"USC00301309","CENTERPORT, NY US","2015-08-11",,"81","65","69"
"USC00301309","CENTERPORT, NY US","2015-08-12",,"78","65","66"
"USC00301309","CENTERPORT, NY US","2015-08-13",,"86","63","63"
"USC00301309","CENTERPORT, NY US","2015-08-14",,"84","63","63"
"USC00301309","CENTERPORT, NY US","2015-08-15",,"88","63","69"
"USC00301309","CENTERPORT, NY US","2015-08-16",,"91","69","70"
"USC00301309","CENTERPORT, NY US","2015-08-17",,"89","70","71"
"USC00301309","CENTERPORT, NY US","2015-08-18",,"93","71","73"
"USC00301309","CENTERPORT, NY US","2015-08-19",,"88","72","73"
"USC00301309","CENTERPORT, NY US","2015-08-20",,"86","72","74"
"USC00301309","CENTERPORT, NY US","2015-08-21",,"84","72","72"
"USC00301309","CENTERPORT, NY US","2015-08-22",,"86","67","67"
"USC00301309","CENTERPORT, NY US","2015-08-23",,"84","66","68"
"USC00301309","CENTERPORT, NY US","2015-08-24",,"83","68","69"
"USC00301309","CENTERPORT, NY US","2015-08-25",,"86","69","72"
"USC00301309","CENTERPORT, NY US","2015-08-26",,"84","64","64"
"USC00301309","CENTERPORT, NY US","2015-08-27",,"84","61","61"
"USC00301309","CENTERPORT, NY US","2015-08-28",,"80","60","61"
"USC00301309","CENTERPORT, NY US","2015-08-29",,"82","61","62"
"USC00301309","CENTERPORT, NY US","2015-08-30",,"86","62","67"
"USC00301309","CENTERPORT, NY US","2015-08-31",,"86","67","72"
"USC00301309","CENTERPORT, NY US","2015-09-01",,"90","70","70"
"USC00301309","CENTERPORT, NY US","2015-09-02",,"87","68","69"
"USC00301309","CENTERPORT, NY US","2015-09-03",,"87","69","69"
"USC00301309","CENTERPORT, NY US","2015-09-04",,"91","69","72"
"USC00301309","CENTERPORT, NY US","2015-09-05",,"83","61","61"
"USC00301309","CENTERPORT, NY US","2015-09-06",,"82","60","60"
"USC00301309","CENTERPORT, NY US","2015-09-07",,"85","60","66"
"USC00301309","CENTERPORT, NY US","2015-09-08",,"89","66","71"
"USC00301309","CENTERPORT, NY US","2015-09-09",,"93","71","72"
"USC00301309","CENTERPORT, NY US","2015-09-10",,"88","70","70"
"USC00301309","CENTERPORT, NY US","2015-09-11",,"71","62","62"
"USC00301309","CENTERPORT, NY US","2015-09-12",,"79","62","63"
"USC00301309","CENTERPORT, NY US","2015-09-13",,"77","63","65"
"USC00301309","CENTERPORT, NY US","2015-09-14",,"82","56","57"
"USC00301309","CENTERPORT, NY US","2015-09-15",,"73","56","58"
"USC00301309","CENTERPORT, NY US","2015-09-16",,"83","58","62"
"USC00301309","CENTERPORT, NY US","2015-09-17",,"84","62","64"
"USC00301309","CENTERPORT, NY US","2015-09-18",,"87","62","62"
"USC00301309","CENTERPORT, NY US","2015-09-19",,"85","62","66"
"USC00301309","CENTERPORT, NY US","2015-09-20",,"83","66","70"
"USC00301309","CENTERPORT, NY US","2015-09-21",,"74","57","57"
"USC00301309","CENTERPORT, NY US","2015-09-22",,"68","57","61"
"USC00301309","CENTERPORT, NY US","2015-09-23",,"70","58","58"
"USC00301309","CENTERPORT, NY US","2015-09-24",,"74","56","56"
"USC00301309","CENTERPORT, NY US","2015-09-25",,"77","56","58"
"USC00301309","CENTERPORT, NY US","2015-09-26",,"71","57","59"
"USC00301309","CENTERPORT, NY US","2015-09-27",,"67","52","52"
"USC00301309","CENTERPORT, NY US","2015-09-28",,"68","52","62"
"USC00301309","CENTERPORT, NY US","2015-09-29",,"73","62","69"
"USC00301309","CENTERPORT, NY US","2015-09-30",,"79","69","72"
"USC00301309","CENTERPORT, NY US","2015-10-01",,"75","55","55"
"USC00301309","CENTERPORT, NY US","2015-10-02",,"58","50","50"
"USC00301309","CENTERPORT, NY US","2015-10-03",,"50","47","49"
"USC00301309","CENTERPORT, NY US","2015-10-04",,"55","49","53"
"USC00301309","CENTERPORT, NY US","2015-10-05",,"61","51","52"
"USC00301309","CENTERPORT, NY US","2015-10-06",,"62","50","50"
"USC00301309","CENTERPORT, NY US","2015-10-07",,"68","50","56"
"USC00301309","CENTERPORT, NY US","2015-10-08",,"67","54","56"
"USC00301309","CENTERPORT, NY US","2015-10-09",,"66","56","61"
"USC00301309","CENTERPORT, NY US","2015-10-10",,"72","50","50"
"USC00301309","CENTERPORT, NY US","2015-10-11",,"60","47","48"
"USC00301309","CENTERPORT, NY US","2015-10-12",,"66","48","53"
"USC00301309","CENTERPORT, NY US","2015-10-13",,"74","53","59"
"USC00301309","CENTERPORT, NY US","2015-10-14",,"72","54","54"
"USC00301309","CENTERPORT, NY US","2015-10-15",,"65","46","46"
"USC00301309","CENTERPORT, NY US","2015-10-16",,"60","45","55"
"USC00301309","CENTERPORT, NY US","2015-10-17",,"61","46","46"
"USC00301309","CENTERPORT, NY US","2015-10-19",,,"35",
"USC00301309","CENTERPORT, NY US","2015-10-21",,"74",,
"USC00301309","CENTERPORT, NY US","2015-11-03",,,,"49"
"USC00301309","CENTERPORT, NY US","2015-11-04",,"71","49","53"
"USC00301309","CENTERPORT, NY US","2015-11-05",,"66","53","57"
"USC00301309","CENTERPORT, NY US","2015-11-06",,"69","57","60"
"USC00301309","CENTERPORT, NY US","2015-11-07",,"71","59","59"
"USC00301309","CENTERPORT, NY US","2015-11-08",,"61","45","45"
"USC00301309","CENTERPORT, NY US","2015-11-09",,"54","42","44"
"USC00301309","CENTERPORT, NY US","2015-11-10",,"59","44","54"
"USC00301309","CENTERPORT, NY US","2015-11-11",,"56","46","46"
"USC00301309","CENTERPORT, NY US","2015-11-12",,"54","46","49"
"USC00301309","CENTERPORT, NY US","2015-11-13",,"59","49","53"
"USC00301309","CENTERPORT, NY US","2015-11-14",,"58","43","44"
"USC00301309","CENTERPORT, NY US","2015-11-15",,"47","38","40"
"USC00301309","CENTERPORT, NY US","2015-11-16",,"56","40","49"
"USC00301309","CENTERPORT, NY US","2015-11-17",,"64","39","39"
"USC00301309","CENTERPORT, NY US","2015-11-18",,"48","38","44"
"USC00301309","CENTERPORT, NY US","2015-11-19",,"57","44","57"
"USC00301309","CENTERPORT, NY US","2015-11-20",,"62","55","55"
"USC00301309","CENTERPORT, NY US","2015-11-21",,"56","42","42"
"USC00301309","CENTERPORT, NY US","2015-11-22",,"54","42","52"
"USC00301309","CENTERPORT, NY US","2015-11-23",,"53","36","36"
"USC00301309","CENTERPORT, NY US","2015-11-24",,"41","28","29"
"USC00301309","CENTERPORT, NY US","2015-11-25",,"45","29","33"
"USC00301309","CENTERPORT, NY US","2015-11-26",,"49","33","41"
"USC00301309","CENTERPORT, NY US","2015-11-27",,"59","41","49"
"USC00301309","CENTERPORT, NY US","2015-11-28",,"64","49","55"
"USC00301309","CENTERPORT, NY US","2015-11-29",,"61","39","39"
"USC00301309","CENTERPORT, NY US","2015-11-30",,"46","34","35"
"USC00301309","CENTERPORT, NY US","2015-12-01",,"45","35","45"
"USC00301309","CENTERPORT, NY US","2015-12-02",,"50","44","45"
"USC00301309","CENTERPORT, NY US","2015-12-03",,"57","45","46"
"USC00301309","CENTERPORT, NY US","2015-12-04",,"49","40","40"
"USC00301309","CENTERPORT, NY US","2015-12-05",,"49","37","41"
"USC00301309","CENTERPORT, NY US","2015-12-06",,"50","37","37"
"USC00301309","CENTERPORT, NY US","2015-12-07",,"55","36","40"
"USC00301309","CENTERPORT, NY US","2015-12-08",,"52","40","42"
"USC00301309","CENTERPORT, NY US","2015-12-09",,"47","39","40"
"USC00301309","CENTERPORT, NY US","2015-12-10",,"54","40","50"
"USC00301309","CENTERPORT, NY US","2015-12-11",,"58","47","48"
"USC00301309","CENTERPORT, NY US","2015-12-12",,"60","48","54"
"USC00301309","CENTERPORT, NY US","2015-12-13",,"65","54","57"
"USC00301309","CENTERPORT, NY US","2015-12-14",,"60","50","51"
"USC00301309","CENTERPORT, NY US","2015-12-15",,"62","51","58"
"USC00301309","CENTERPORT, NY US","2015-12-16",,"58","43","43"
"USC00301309","CENTERPORT, NY US","2015-12-17",,"51","43","51"
"USC00301309","CENTERPORT, NY US","2015-12-18",,"56","51","53"
"USC00301309","CENTERPORT, NY US","2015-12-19",,"53","34","34"
"USC00301309","CENTERPORT, NY US","2015-12-20",,"38","33","33"
"USC00301309","CENTERPORT, NY US","2015-12-21",,"45","33","45"
"USC00301309","CENTERPORT, NY US","2015-12-22",,"55","45","53"
"USC00301309","CENTERPORT, NY US","2015-12-23",,"58","50","52"
"USC00301309","CENTERPORT, NY US","2015-12-24",,"64","52","60"
"USC00301309","CENTERPORT, NY US","2015-12-25",,"68","57","59"
"USC00301309","CENTERPORT, NY US","2015-12-26",,"62","51","51"
"USC00301309","CENTERPORT, NY US","2015-12-27",,"51","45","48"
"USC00301309","CENTERPORT, NY US","2015-12-28",,"60","37","38"
"USC00301309","CENTERPORT, NY US","2015-12-29",,"40","32","40"
"USC00301309","CENTERPORT, NY US","2015-12-30",,"46","37","38"
"USC00301309","CENTERPORT, NY US","2015-12-31",,"46","38","42"
"USC00301309","CENTERPORT, NY US","2016-01-01",,"46","39","39"
"USC00301309","CENTERPORT, NY US","2016-01-02",,"41","31","31"
"USC00301309","CENTERPORT, NY US","2016-01-03",,"39","30","34"
"USC00301309","CENTERPORT, NY US","2016-01-04",,"46","31","31"
"USC00301309","CENTERPORT, NY US","2016-01-05",,"31","10","10"
"USC00301309","CENTERPORT, NY US","2016-01-06",,"26","10","21"
"USC00301309","CENTERPORT, NY US","2016-01-07",,"42","21","27"
"USC00301309","CENTERPORT, NY US","2016-01-08",,"43","27","33"
"USC00301309","CENTERPORT, NY US","2016-01-09",,"44","33","39"
"USC00301309","CENTERPORT, NY US","2016-01-10",,"47","39","46"
"USC00301309","CENTERPORT, NY US","2016-01-11",,"60","31","31"
"USC00301309","CENTERPORT, NY US","2016-01-12",,"33","20","21"
"USC00301309","CENTERPORT, NY US","2016-01-13",,"43","21","22"
"USC00301309","CENTERPORT, NY US","2016-01-14",,"32","21","21"
"USC00301309","CENTERPORT, NY US","2016-01-15",,"34","21","33"
"USC00301309","CENTERPORT, NY US","2016-01-16",,"51","33","40"
"USC00301309","CENTERPORT, NY US","2016-01-17",,"49","35","35"
"USC00301309","CENTERPORT, NY US","2016-01-18",,"35","23","23"
"USC00301309","CENTERPORT, NY US","2016-01-19",,"25","16","16"
"USC00301309","CENTERPORT, NY US","2016-01-20",,"28","15","27"
"USC00301309","CENTERPORT, NY US","2016-01-21",,"36","25","25"
"USC00301309","CENTERPORT, NY US","2016-01-22",,"35","19","19"
"USC00301309","CENTERPORT, NY US","2016-01-23",,"29","19","27"
"USC00301309","CENTERPORT, NY US","2016-01-24",,"29","23","23"
"USC00301309","CENTERPORT, NY US","2016-01-25",,"33","20","26"
"USC00301309","CENTERPORT, NY US","2016-01-26",,"39","26","38"
"USC00301309","CENTERPORT, NY US","2016-01-27",,"48","38","42"
"USC00301309","CENTERPORT, NY US","2016-01-28",,"44","29","29"
"USC00301309","CENTERPORT, NY US","2016-01-29",,"45","28","33"
"USC00301309","CENTERPORT, NY US","2016-01-30",,"42","26","26"
"USC00301309","CENTERPORT, NY US","2016-01-31",,"41","26","35"
